created_at,text,like_count
2025-04-19 14:12:28,"선리치 컬러풀
저는 이 공연을 정말 가고 싶었어요! 비행기 안 뜰 줄 알면서도 일본 유심도 사고 이플러스까지 뚫어서 양일 티켓을 구했습니다.
리세일 기간에도 공연 하루 전에 비행기가 뜰 수 있다는 실낱같은 희망에 기대기 위해서 팔지 않았고, 그 티켓은 그대로 회장의 빈 자리가 되었습니다.",0.0
2025-04-19 13:38:18,하..내폰 esim 지원 안돼서 포켓와이파이랑 유심 다 찾아봤는데 오히려 ㅈㄴ 비싸서 그냥 폰을 또 esim 가능한 중고폰으로 바꾸고 기존폰 팔아버리려고 함...아 귀찮아죽겟어 다 패버리고싶어 진심,3.0
2025-04-19 13:34:29,"다만 EU가 아니라서 데이터 유심을 새로 사야됨
그래서 나 4시간 동안 인터넷 없이 돌아다녔어",1.0
2025-04-19 11:51:39,"아니 미용실왓는데 담당생 아닌 분들이 유심하게 우리쪽을자꾸 쳐다보심 ㅅㅂ 뭐야
내가 도끼병인가 아닌데",1.0
2025-04-19 11:45:47,아고라같은 광장!?? 이거 미친넘일세!! 그런새씨가 사사오입에 광주당원들 유심으로 95퍼 만들어서 작업했냐!?? 천하의 새끼야!! 네놈새끼 면상만보면 피꺼솟이야!! 제발 보이지 말자!!,1.0
2025-04-19 11:29:16,ssibal 새 유심 삿음,2.0
2025-04-19 11:11:29,ㅠㅠ 유심이 고장나서 짜즐나죽겟어 지금 트위터에 사진도제대로 안떠,1.0
2025-04-19 11:06:17,어 한국유심 따로 설정안했는데 한국문자도 메인핸드폰으로오네 뭐지,0.0
2025-04-19 10:31:27,내일이면 한국에서 사온 유심 마지막날인데 언제 개통해줄거냐 아하모 빨랑 내게 데이터를 달라,0.0
2025-04-19 08:39:14,16분 정도라 운동한다 생각하믄 꽤 나쁘지 않아요 (유심,0.0
2025-04-19 08:26:44,핸드폰 원래 쓰던 거 지지난주쯤에 갑자기 작동을 안해서 se2 공폰 쓰고 있어서 유심칩도 없고 그냥 쓰레기폰이고 어차피 핸드폰 새로 살라 하고 있었는데 귀찮아서 안 사고 있단 말임 오히려 잘 됐음 카드만 귀찮을 뿐,0.0
2025-04-19 07:43:34,언제 올지 몰라요 전화해도 못받아요 유심 반납해요,0.0
2025-04-19 02:22:00,"연기 잘하고 애드립 섞어 쳤는데 그게 또 은근 터지는 부분이 있어서
2025-04-19 02:03:27,홍콩 도착 감상..",
1.얘넨 뭔 유심을 실명등록에 여권까지 찍으래,nan,
"2. 습!!!! 해!!!!!!""",1,
2025-04-19 02:01:15,ㅋㅋㅋㅋㅋ 유심칩들이 말은 못 하잖아~~,1.0
2025-04-19 00:51:29,"하쉬발트 보면 가끔씩
환상게임 나카고(유심) 생각나버림",1.0
"(근데 다른그룹인데 좋아하는 게 다르지 않을까)""",3,
2025-04-19 00:22:27,"선우연 씨 제 휴대폰 와이파이가 안 터집니다
선우연 씨 갑자기 폰이 말썽인데 유심 카드가 뭐죠 신용 카드 같은 건가요?
선우연 씨 키오스크가 제 돈을 먹었습니다
ㅅㅇㅇㅆ ㅅㅇㅇㅆ",18.0
