created_at,text,like_count
2025-04-23 21:07:01,열받아서 고객센터 뮨의하고옴 ㅡㅡ 유심 무료교체로 보상해라 skt!!!!!!,12
2025-04-23 21:06:43,"2년만에 SKT서도 대규모 해킹 사고…북한 소행 가능성도 제기
송고2025-04-22 11:13

2023년 LG유플러스 고객정보 유출 사고 이후 2년4개월만",8
2025-04-23 21:04:58,skt 고객 기만 개짜증나 알아서 먼저 공지하고 알려 줘야지 귀찮게 왜 고객이 직접 이거 설정하고 저거 설정하고 해야 하냐 !!!,7
2025-04-23 21:04:19,"3. SKT폭파
4. SkT경영책임자 광화문 효수
5. SkT 공영화
6. SKT 비자금 전부 회수 비 3년 동안 휴대폰 공짜로 쓰기

해킹 당했으니 조심하데염 ㅈㅅㅈㅅ 데헷큥~ 도 좆같은데 입꾹닫하고 좆도 도움 안되는 해외로밍차단 서비스 들이미는 꼬라지가 좆같다",2
2025-04-23 21:03:54,뭐임 나 SKT인데 큰 일 터졌나보넹,6
2025-04-23 21:03:41,"SKT 전화해봤는데여

Q. 유심 보호 서비스 별 의미 없단 말이 많던데 유심 교체가 제일 나은 방법이 맞는지?

A. 유심 교체로도 조치 가능하지만, 유심 교체는 보호 서비스와 동일하게 임의 사용 방지를 하는 부분이기에 유심 보호 서비스 가입으로도 충분하다. 

라고합니다 근데 무상교체 안해줄라고",20
2025-04-23 21:03:14,Skt가 유심칩 무료로 교체해줘야하는 거 아님????????지들이 털려놓고 왜 입꾹다물고있는데,0
2025-04-23 21:03:10,씨발 skt너무 좆같아~~,0
2025-04-23 21:02:55,"몇일전에는 SKT 털고,
오늘은 선관위 털고...
진짜 친중 막산새끼
부정선거로 대통 될려고 개지랄 발광을 하는구나!
40여일 남았는데 대책이 없네.
부정선거는 사형으로 다스려야 하는데..",290
2025-04-23 21:02:26,난 skt도 아닌데 해외 발신 문자 옴...ㅡㅡ,0
2025-04-23 21:01:39,생각할 수록 열받네 skt 나도 15년 고객인데 ㅗ,0
2025-04-23 21:01:13,"아 샹 나 skt쓰는데;;;;;; 싸갈 다들 확인한번씩하세요
Skt 유심정보 털렸대요",7
2025-04-23 21:01:03,아시발 어제 네이버 계정에 문제생겼었는데 미친 skt가,0
2025-04-23 21:00:53,좋겠다우리가족skt트리오,0
2025-04-23 21:00:24,SKT에서 유심 교체를 해주는게 맞다고...,4
2025-04-23 21:00:03,Skt  해킹 당했대요..ㅈ,0
2025-04-23 21:00:01,저도.. skt 써서 울어요ㅠㅠ,1
2025-04-23 20:59:56,캣님도 skt 쓰시는군요..,0
2025-04-23 20:59:33,SKT는 중간 정도,1
2025-04-23 20:56:56,skt vip는 웁니다 지금....,0
2025-04-23 20:56:21,나 skt인디 기사보고 바로 유심 보호서비스 신청함,0
2025-04-23 20:55:31,"우리집안내력중에 skt가 잇음..
싹다 갈아엎을생각하면 즌쯔피곤함",0
2025-04-23 20:54:38,아니근데 skt는유심정보가 털렸으면 유심교체를 최소한의 보상으로 잡아야하는데 입싹닫고있네 ㅁㅊ새끼들인가ㅋㅋ,1
2025-04-23 20:53:45,SKT는 고객들에게 무상으로 유심교체 해야한다.,0
2025-04-23 20:53:35,Skt면 위험한데...,0
2025-04-23 20:53:02,"SKT면 에이닷 전화 조심…
에이닷 전화 세팅해두면 와이파이 모드에서도 전화가 수신 된다….",1
2025-04-23 20:52:32,"skt 쓰시는 분들 진짜 빨리 유심교체하세요
skt 쓰는 친구 연고 없는 지방 은행 본인확인 문자 오고 있어요",1
2025-04-23 20:52:06,근데 유심 바꾸면 번호 바뀌지않ㅇ나??  엄마가 skt더라 젠장~,0
2025-04-23 20:51:07,"사가지 없는 놈들이... ...
skt 안그래도 지하철 무료 와파도 잘 안잡히고 일 제대로 안하네... 싶었는데
걍 사가지가 없다 ㄹㅇ로",0
2025-04-23 20:50:59,"skt 아직까지 무상 유심교체로 일단 보상하겠단 공지가 없다. 유출된 정보의 이용을 막으려면 유심 교체가 최선인데 뭔 되도않는 보호서비스 무료 가입 선심쓰듯 공지에 끼워넣고.
이런 쓰레기를 봤나.",18
2025-04-23 20:49:51,"어제만 해도 이런 공지 없었는데 지금 바로 뜨네요. 트위터 안 했으면 손해 많이 본다니까요ㅋㅋ

skt 가입자 얼른 하세용~",0
2025-04-23 20:49:44,나 skt 알뜰폰쓰는데 나도털린건가 정확히어디까지털린거야 왜말이없어댐졋어?개새키열매먹었어?,7
2025-04-23 20:47:36,하..SKT..,1
2025-04-23 20:47:17,"skt 쓰시는 분들 일단 유심보호서비스 가입하고 이메일 문의로 들어가서 유심 무상변경 요구 문의 넣어요!!

당연히 해줘야 하는건데 대처하는 꼬라지...",755
2025-04-23 20:47:16,이번 skt심각한사태 맞고 대응도 개구리고 나도 skt라 개빡쳐서 항의할거지만 지금 심스와핑 관련으로 가짜정보도 많고 과하게 공포가 확산되는것같아서 좀 그렇군... 너무 과열되어있어서 말얹기도 조심스러움,4
2025-04-23 20:46:22,아프고 바빠 죽겠는데 skt 해킹 난리나고ㅋㅋㅋ진짜 개빡친다 7700원이 문제가 아니라 밖에를 나돌아다니게 해야겠냐 하,1
2025-04-23 20:45:48,"피해 없는거 맞아? 이런 ㅆ 
이날 SKT 내부망 유심털림",5
2025-04-23 20:45:40,아씨 몰랐는데 아빠가 SKT였어,1
2025-04-23 20:44:06,아무리생각해도 skt 대응이나 여러가지의 싹바가지가 ㄹㅇ 좃 돼,2
2025-04-23 20:42:00,"Skt 해킹도 내가 skt 이전할까 하니깐 일어나네? 중공 화웨이 엘지 유플에서 벗어나면 안되냐? 저거 주작잌지 아닌지가 아니라 실제겠지. 오덕 새끼들은 저거 가지고 또 놀고 자빠지겠직 니들
가두리 당하고 있는데ㅎㅎ 나만 가두리 당하는 거 같냐? 니들 트루먼쇼 당하는 거야 멍청이들아",0
2025-04-23 20:41:31,"Skt때문에
이것저것 만지작거리다가
SIM이 잠겼어요
히밯ㅎㅎㅎㅎ",2
2025-04-23 20:41:25,"아 그지같은 skt
엄빠까지 다 데리고 갈아탄다 ㅆㅂ",1
2025-04-23 20:39:57,열받아서 감기걸릴거같애 skt 십새들아 병원비도 내놔라 혈압생김,0
2025-04-23 20:39:54,"[자막뉴스] ""이제 복제 폰을 만들 수 있는 거예요""…업계 1위 SKT 이용자 '날벼락' / KBS 2025.04.23.  - 

코드 공짜로 다 바꿔야. . .",0
2025-04-23 20:39:35,"하..
3사중에 고객 멤버십 활용도 제일 낮은 skt야
장난하냐",0
2025-04-23 20:39:25,"ㅅㅂ나도임 나도 skt쓰큰데 문자안옴 씨발거 
10년넘게 쓰고잇는데;",0
2025-04-23 20:38:28,그러니까요ㅠㅠㅠ저도 skT 쓰는데 그냥 단체로 다 해주면 편하지 않나요ㅠㅠㅠ,0
2025-04-23 20:38:12,나도 skt 20년 이상 쓰는데 진짜 만정 다 털림 근데 다른놈들도 별반 다를게 없어서 더 열받음... 이게 민영화다 이것듀라,0
2025-04-23 20:38:09,"유심보호서비스 가입방법… 로밍은 어떻게? (+SKT 해킹)
#로밍 #보호 #방법 #서비스 #유심보호서비스",0
2025-04-23 20:37:55,"타이밍도 기가막히게 엊그제는 국민 절반 정보쥐고있는 SKT 회원정보 털려서 나쁜놈들이 선거인 명부 업데이트하기 좋~~은 그림 나오고, 이제는 또 본진도 털리셔쎄요?",26
2025-04-23 20:37:26,Skt 는 빨리 유심 무상 교체해줘라,0
2025-04-23 20:36:33,SKT 쓰시는 분들 다들 어떻게 하시나요,1
2025-04-23 20:36:31,SKT 개새끼들 T월드 자주 안 들어가는 사람이면 공지도 못 봤을거 아냐 광고 문자는 드럽게 많이 보내면서 이런 건 문자를 안 보내?????,2
2025-04-23 20:36:29,"아니 유심 바꿔드릴게요 제가 찾아뵙겟습니다 죄송합니다 대가리 박아도 모자랄판에
ㅈㅅ ㅋㅋ 원하시면 신청하시긔 ㅋㅋ
SKT 싸가지좃되네",0
2025-04-23 20:36:14,skt 무료유심 교체 어디까지 왔나~~,2
2025-04-23 20:34:39,오 ㅅㅂ 나 폰 바꾸면서 통신사 SKT에서 LG로 바꿨는데 개잘바꿨노,0
2025-04-23 20:33:21,"지난 19일 SK텔레콤 유심 정보 유출된 거 아시죠.
유심보호 서비스 무료라니까 빨리 가입합시다.

위에 링크 누르시면 바로 가입 페이지 나와요.
혹시 링크 누르기 싫다면 t world 들어가세요.
공지에 가입 링크 있습니다 :)",6
2025-04-23 20:32:40,저희가족 다 skt써요...,0
2025-04-23 20:32:17,SKT ㄱㅅㄲ들 고객문의는 외주업체쓰네 그 핑계로 아무 것도 안할라고…,0
2025-04-23 20:32:04,이미 유출됐는데 보호하면 무슨 소용인가요. 무료로 유심을 제공해줘야죠. 정말 무책임한 기업이네요. 대처가 미흡하다면 앞으로 다시는 안 쓸것이며 가족과 주변인들에게도 skt가 아닌 다른 통신사로 옮기자고 권유하겠습니다.,37
2025-04-23 20:31:49,"skt 해킹 안내 공지에 오전중에만 해도 유심보호서비스 링크중 하나가  지금은 사라졌네. 
내가 꼰대인지 몰라도 이렇게 중차대한 사항에 누구나 사용하는 단축 url 서비스로 주소를 제공하는건 좀 아니지 않나 싶다.",0
2025-04-23 20:31:34,skt 조용히 있는게 걍 역겹고 더럽다,0
2025-04-23 20:29:32,skt쓰시는분들 다들 어케하셨나요 저 지금 불난피자집처럼 우뚝 서잇음 아니 뭘 어째야하묘………..,2
2025-04-23 20:29:28,나도 skt라 일단 공지에 나온 서비스도 신청하고 패스로 명의도용방지도 걸긴 했는데 이건 진짜 유심 무상 교체를 해줘야하는 사안이라고 생각함......,1
2025-04-23 20:26:01,skt는 뭘 어떻게 하면 유심정보를 털리는가,0
2025-04-23 20:25:42,내일 가게가서 알뜰폰 상태 확인하고  SKT면  바꿔여갰디,0
2025-04-23 20:25:18,"그래서 나 skt인데 걍 멍때림 ㅈ되면 나만 ㅈ되는거아니니깐 다른 돈,실행력,시간,분뇨가진사람이 소송총대매주기만을",5
2025-04-23 20:25:12,skt 쟤네 티월드에만 사과문 올리고 단체문자도 안돌리면서 내빼는 중인게 개빡쳐요 우리가족 하나빼고 다 skt 쓰는데,3
2025-04-23 20:24:45,"아 원빈이 당분간 폰 못쓴다니....
혹시 통신사가....skt.....",0
2025-04-23 20:24:25,SKT 미친것들인가,0
2025-04-23 20:23:34,"아니 로밍 내리고 유심 보호 들어
유심 보호 내리고 로밍 들어 난리났네 아주
근데 유심 보호 해지할 땐 또 본인인증 쌈바를 춰야된다고?? 이따구로 할거면 유심 보호 왜하는데 skt쓰니야.......",0
2025-04-23 20:23:24,skt 이 새끼들 내가 10년 장기고객인데 유심 안 바꿔주면 kt로 갈아탄다,0
2025-04-23 20:21:28,"ㅅㅂ skt 쓰는데. 유심 무상 교체는 물론이고, 통신비도 몇달치는 무료로 해야하는 거 아님??",0
2025-04-23 20:21:08,"내유심정보갖다가각종개쉽스러운범죄에악용될만에하나의상황을영원히가정하며유심안바꾸고그냥살기
VS
쉽.    스런 기분으로 개쉽스러운대중교통에끼여서30분처, 간다음 skt 직영점가서 7700원내고 유심바꾸기

당신.   의 선          택           은 ?
씨발",3
2025-04-23 20:21:01,인정 SKT장기고객인데 가격도 느자구없고 자급제써야겠음 진심...,7
2025-04-23 20:21:01,SKT 놈들 괘씸해서 위약금 없이 해지 해달라고 민원넣음,1
2025-04-23 20:20:03,아니 해외 거주자는 어카라고.. 나는 skt 아니지만 엄마는 skt고 한국보다는 해외에 더 자주 계신단 말이야..,1
2025-04-23 20:20:01,skt 띠방 우리 가족 다 쓰는데,1
2025-04-23 20:19:58,"당장 유심 무상교체 공지를 내려야죠.. 다 털리고 뭘 보호하나요. 우리는 이제 내 폰이 누가 보는지 어떤 정보가 털리는지 불안해해야하는 데
 ..  그냥 skt 싫으면 나가란 건가요?",25
2025-04-23 20:17:44,하... skt  진짜 뭐냐,0
2025-04-23 20:17:32,통신사 3사 다 써봤는데 셋다 답 없지만 제일 답없는건 SKT인고같아요,1
2025-04-23 20:17:00,"유심이 다 털렸는데 뒤늦게 보호서비스 가입하면 뭐하나요? 뭐 집 다 털리고나서 자물쇠거는건가?
휴대폰 개통하고 쭉 이용했는데 SKT의 보안소홀로 이번 일이 발생했는데 무상으로 교환해주던가 지원을 해주세요.
요즘 폰으로 다하는데 불안해서 어떻게 씁니까?",4
2025-04-23 20:16:47,"걍 skt에서 알아서 해줄거란 믿음
을 갖고 있으면 안되나?
역시 한국대기업에 이딴걸바라면 안되겠지?
그치만 우리가족다 skt라 너무귀찮은게 한두개가 아냐",0
2025-04-23 20:16:31,skt 이 싸가지없는놈들 직장인들 평일에 나가지도 못하는데 무상으로 보상하던가 울가족 다 skt인데 개빡쳐욘,0
2025-04-23 20:16:27,"SKT 이 개같은
오늘 7,700원 주고 내 돈으로 유심 교체하고 옴.
다음달 요금에 청구된대 ㅋ..ㅋ...ㅋㅋ

그래도 빨리 교체해 얘들아. 동네 SKT 대리점 가면 친절하게 해주더라. 
명의도용 방지 (무료) 서비스 신청해서 내 명의로 핸드폰 개통 막고

휴대폰 환경설정에서 유심에 비밀번호 설정해.",1180
2025-04-23 20:16:16,저두ㅠㅜㅠ 저두 skt 써서 서리님이 알티해주신 거 보자마자 부모님 폰이랑 제폰 다 보호서비스 부터 가입했는데 해도 걱정이네요,1
2025-04-23 20:15:40,"아 미친... 이거 왜 공지 문자도 안옴...

유심칩 무상변경 문의 넣어야겠다... skt 사용하시는 분들 같이해주세요ㅠㅠㅠ 통신사 변경한지 얼마 안지났는데....",3
2025-04-23 20:14:53,"하.. skt에 보호신청 그거 전화해야하는 거임?
아너무 귀찮아 그냥 해킹당한채로 살면 안 되겠지",0
2025-04-23 20:14:10,skt 벌금 얼마내고 소비자한텐 보상안해줄거 생각하면 국적통옴,21
2025-04-23 20:13:53,이런 폰이 신분증인 세계에서… 나 skt알뜰폰인데 ㄱㅊ나,0
2025-04-23 20:13:26,세븐틴 skt 쓰는 친구들 귀국하자마자 유심 바꾸세여,2
2025-04-23 20:13:17,SKT에 백날 이야기해봐야 의미 없다니까... 그럼 어디다 이야기 하냐고?국회의원 사무실이 직빵이지..,1
2025-04-23 20:11:13,SKT쓰는 트친들은 꼭 하시길..,0
2025-04-23 20:10:52,보안좀 강화하라고 skt인데 진심...,0
2025-04-23 20:10:25,"skt 해킹때문에 이것저것 일단 조치할 수 있는것들 찾아보는데 할 수 있는데 T world에서 유심보호서비스 가입하는 방법밖에 없음
카뱅이나 pass에서 명의도용방지 서비스 가입하란 글도 보이는데 생일이 안지나서 미성년자라고 가입 못한다고요
뭐 청소년은 걍 털리라는거야 뭐야",8
2025-04-23 20:09:22,"성상훈의 국내외 정세분석에 따르면
SKT, 선관위 털어버린 주체가 
미국정보당국 일수도..
확인 안된 첩보이니 참고만… 
조사가 진행 중인지는 모르겠으나 
범인에 대한 발표가 없다면 또는
그냥 슬쩍 지나간다면
그러할 확률이 높습니다
루마니아 부정선거 관여로
전 국무장관 토니블링컨 수사중",19
2025-04-23 20:08:29,"오늘 탐라네 skt관련 트윗들 보일 때마다 리튓하는건 네 제 폰이.........
쉴 때 유심칩 바꾸러 가야지ㅠㅠ",0
2025-04-23 20:07:39,아이고 또 skt.. 정보감사해요!,1
2025-04-23 20:07:24,하시발 skt는 빨랑 유심교체 무료로 진행해라 개빡친다 진짜,1
2025-04-23 20:06:38,근데 skt진짜 개싸가지다 이참에 갈아타야하나,0
2025-04-23 20:05:08,나 SKT 그냥 해지하고싶은데 지금 해지하려면 위약금 내야됨ㅋㅋㅋㅋㅋ 니새끼들이 내정보 다갖다 털려도 나는 위약금 내는 의무를 이행해야되나 갑자기 열받네,3
2025-04-23 20:05:04,SKT 때문에 심기불편 성격나빠짐,2
2025-04-23 20:04:44,하필 통신사도 skt야 짜증나,0
2025-04-23 20:04:38,아니 근데 나도 skt 14년 썼는데 ...근데 kt랑 u+도 똥밭이라 갈만한데가 없음,0
2025-04-23 20:04:00,문의 완 단체로 문의 넣으면 재밌겠다 skt야 니네도 재밌지? ㅎㅎㅋ,0
2025-04-23 20:03:29,skt 미친것들아... #다죽자,1
2025-04-23 20:02:58,SKT 쓰고 있어서 봤는데 무료로 유심보호서비스 바로 신청가능!!공지에 유심보호서비스 가입하기가 보라색으로 써져있어서 그거 눌러서 신청하면 무료로 바로 됩니다!!!,150
2025-04-23 20:01:22,"아 시간지나서문의전화도못받아
skt높으신분들 직접와서 전화처받으시길",0
2025-04-23 19:55:42,"얼마나 심각한지 모르면 안 돼
Skt 쓰면 빨리 유심 교체하고 데이터 처분하셈
ㅈㅉ 이건 내가 정보보안학과 갈 때쯤엔
ㅈ 된 사건으로 내 전공 서적에 실릴지고 몰라",0
2025-04-23 19:55:17,"SKT에 개따져야됨
내 유심 니네가 책임지고 바꿔줘
우리 가족 다 스크쓰는데
문자 하나 안보내주고 싸가지업ㅎ게 티월드 앱 팝업 꼴랑 하나인건 뭔 심보임?
그 앱 설치 안한 이용자들은? 어르신들은? 그 앱 안들어가면 몰랐겠네??",0
2025-04-23 19:52:47,"SKT 정보 유출관련해서 7700원주고 유심교체하면 좋을듯합니다.
 > 교체하면 기존  유출 유심 고유번호에서 다르게 바뀐다고합니다.

유심 복사폰으로 은행 돈도 뺄수있다고하네요. 은행 어플 2차보안 필요할듯합니다.

1. SKT 해킹 사건 개요:

발생 시점: 2025년 4월 19일, 해커가 SKT 시스템에",21
2025-04-23 19:52:12,이렇게된거 SKT 해지하고 알뜰폰으로 갈아타고싶다,0
2025-04-23 19:51:59,Skt 빡치네,0
2025-04-23 19:51:31,아니 그니까 지들 부주의로 내 개인정보가 털렸는데 유심 바꾸는 것도 내 사비로 해야 한다는 사실을 믿을 수 없는 거야 SKT 개같은 새키들아 매달 돈은 뒤지게 처먹으면서,2
2025-04-23 19:51:05,"이게뭔소리냐? 나 일본가야해
Skt쓴게 죄지 유플러스로돌아가야된다 ㅋ",0
2025-04-23 19:50:45,** 우리 가좍 할머니 할아부지 전부 skt인데 어카라고 무상 유심교체 서비스 내노라고,1
2025-04-23 19:50:42,이쪽skt도저쪽skt도하나같이맘에안드네……;;,0
2025-04-23 19:49:25,그와중에 내 유심 보고 대리점 직원이 10년이상 된 오래된 유심이라고 감탄하심... 그야 당연하죠... 미성년자 때부터 skt 원툴로 살았으니깐...,0
2025-04-23 19:49:18,"불안해서 모바일로 금융거래하겠나 
어쩔건데 skt 빨리 책임지셈 
글고 전고객에게 보내겠다는 Mms 문자 아직도 안왔슨 미친건가",0
2025-04-23 19:49:03,엄마 유심 바꿔줘야하냐고 어쩌냐고 SKT 이 시밸럼들,0
2025-04-23 19:47:34,"skt 저 미친것들 유심무상교체 해줄때까
전화 메일문의 하기 운동",2
2025-04-23 19:45:35,"해킹보다 무서운 건 늦장 대응 
— SK텔레콤 논란 정리

1. 유심(USIM) 정보 유출, 이용자는 몰랐다
SK텔레콤이 해커 공격으로 유심 정보가 유출된 사실을 T월드 공지로만 알림. 이용자들은 “왜 문자 한 통 없냐“며 불만.

2. 피해 고객 특정 안 됐다는 SKT의 해명
SKT는 “누가 피해자인지 확실치",20
2025-04-23 19:44:47,"해결법은 유심 교체 밖에 없는데 기업이 친 사고를 왜 사용자들이 유심 교체 비용과 교체 시간 소모하면서 부담해야 하는 건지?
SKT는 당연히 유심 무료 교체를 해줘야 한다고 봄.",37
2025-04-23 19:44:24,통신사 바꿔달라고 발악을 하는구나 에혀 잘가라 skt 멀리 안나간다,0
2025-04-23 19:43:50,skt 너네가 유심바꾸는 비용을 대줘야하는거 아니냐?,0
2025-04-23 19:42:55,"Skt 이건 국정 감사급 아닌가??? 
이런식으로 관리하면 
SKT 휴대폰은 휴대폰을 준 신분증 처럼 사용하는걸 금지해야지",0
2025-04-23 19:42:48,시발 당연한건데 당연한걸 아 ㅆㅂ 우리엄마언니베와 다 skt쓴다고 ㅅㅂ 다죽일거야,2
2025-04-23 19:42:40,하 핸드폰 진짜 어케해야하지? Skt짜증...,0
2025-04-23 19:41:48,"나 알뜰폰 skt망인데
우짜라고",0
2025-04-23 19:41:19,"미친 skt 느그들때문에
나 이미 아침에 눈 뜨고 상황 파악도 전에
유심보호서비스 가입햇어",0
2025-04-23 19:40:42,skt에 항의메일 보냈음... 통신사놈들 일 좀 똑바로해라,0
2025-04-23 19:40:37,일단 SKT에 유심 재발급 문의 넣어야겠다 ㅅㅂ 솔직히 공짜로 해줘야지,1
2025-04-23 19:40:19,"유심새로바꾸러가야겠네...
돈내놔skt",2
2025-04-23 19:40:09,? 머야 나 skt 노예인데 장기 VVIP랄땐 언제고 안내 하나도 안해주냐 ㅆㅂ,0
2025-04-23 19:40:00,통신사 SKT 쓰니ㅠ?,0
2025-04-23 19:39:47,당장 내 유심 돌려내 이 미친 skt덜아!!!!!,0
2025-04-23 19:39:41,두 달전에 SKT에서 번호이동했는데 천만다행이라고 해야하나.,1
2025-04-23 19:39:09,"SKT 고객 유심 정보 해킹 ㅡㅡ 이미 몇일되브럿어
#thdtjsdn #message #주식 #NASDAQ #BTC",0
2025-04-23 19:38:51,Skt 털려서 패스앱에서 명의도용방지서비스 신청하고옴,0
2025-04-23 19:38:36,완료. 내가 티원팬이고 20년 이상 SKT 이용했지만 가만은 못있겠다.,2
2025-04-23 19:38:12,"Skt인 분들은 이제 개인지갑 필수일듯 ㅋㅋ
해커가 빗코 출금하기 전에 거래소에서 빼세요",63
2025-04-23 19:37:15,아니 skt 뭔데,0
2025-04-23 19:36:42,온 가족이 20년 가까이 skt만 쓰는데.. 에휴,3
2025-04-23 19:36:30,근데 진심 skt가 알아서 유심 무상교체 해줘야하는거아니가 진짜 귀찮아죽겟네,0
2025-04-23 19:36:29,skt 알뜰폰도 위험한건가....?,0
2025-04-23 19:36:27,SKT쓰는 사람들은 소송걸어야 하는거 아닌가..,0
2025-04-23 19:36:12,SKT 씨발새끼들아.,0
2025-04-23 19:35:57,Skt도 오늘 전화했더니 해킹은 당했으나 아직 피해사례는 보고된게 없다고 하더라.. 하.. 시⃫발⃫,6
2025-04-23 19:35:48,SKT 딴 건 몰라도 돈 문제 생기기만 해봐라 진짜 세상 끝날 때까지 쫓아다닐거다,0
2025-04-23 19:34:09,스스로를 지키십시오! 중요 가이드는 SKT 공지사항에서 성의 없이 배포 하고 있습니다,1
2025-04-23 19:33:17,Skt 용서못해 진짜....하 개귀찮아...내일 유심 바꿔야겠다...,0
2025-04-23 19:32:26,내가족 다 skt인데 ㅅㅂㅅㄲ들 통신사옮길더야,4
2025-04-23 19:32:10,씨발 SKT개새끼들아ㅠ 다른 통신사 정보 홍콩갈때 SKT니까 괜찮겠지 이랬는데,0
2025-04-23 19:31:28,아 ㅅㅂ skt쓰고있는데...,0
2025-04-23 19:31:20,SKT 쓰시는 분들 이거 어떻게 해결하실건가요?,1
2025-04-23 19:30:22,이번에 skt 털린거 해외 거주자는 어떻게 해야하는거지...,1
2025-04-23 19:30:01,보면 볼수록 skt불매해야하는거 아닌지,0
2025-04-23 19:29:36,"SK텔레콤 악성코드/해킹 이슈로 유심 재발급 받을 예정인 분은 참고바랍니다

방문시 되도록 통신사 직영점 PS&M(SKT자회사)같은 곳에서 처리를 받는 걸 권장하고
유심 비용 청구가 이루어지면 ""회사 측 이슈로 고객이 직접 재발급을 받는 상황인데 비용 청구를 하는게 맞는건지"" 얘기하는게 좋습니다",15
2025-04-23 19:29:17,"피해가 없단다. 
skt 정보 입력 완료??",4
2025-04-23 19:28:58,SKT 쓰는 사람들끼리 단체 고소하면 다들 돈 받을 수 있나..? 솔직히 카카오페이나 트위터에서 털렸다=그러려니 하겠는데 통신사에서 개인정보 털려서 생기는 피해가 지금... 너무 큰 거 아니야?,0
2025-04-23 19:28:50,Skt 저거 알뜰폰 skt도 해당인가ㅜ,2
2025-04-23 19:28:17,"흠
근데 나 SKT 지금 인터넷도 쓰는데 45000원 요금제(LTE무제한)에 인터넷 15000원식 할인되고있어서 애매하네",1
2025-04-23 19:27:49,SKT 사용하시면 한번 알아보세요.. 유심 전면 교체가 답인 거 같은데 음..,0
2025-04-23 19:26:49,"유심보호서비스 가입방법… 로밍은 어떻게? (+SKT 해킹)
#유심 #보호 #해킹 #로밍 #유심보호서비스",0
2025-04-23 19:26:30,"유심 바꾸면서 통신사도 바꾸자고 얘기해봐야겠음 안그래도 우리집 나랑 어머니만 skt여서 결합하라고 kt skt양쪽 통신사에서 종종 전화오는데
그래...가주마 이 싸가지없는것들",1
2025-04-23 19:26:24,헉 skt 뭐냐,1
2025-04-23 19:25:16,"SKT 개인정보 강화 공지가 많이 보여서 공유해요.

소중한 자산 지키셔야하니
개인지갑으로 옮기는 것을 추천드려요

아니면 유심보호서비스를 신청하셔야…",17
2025-04-23 19:25:07,"Skt 유심 해커 어쩌고 내 심경
ㅅㅂ 다 털어가라 다 털어가
애초에 skt가 보호를 쳐잘해야지(IT좃도모름)
그걸 내가 틧터 들어오ㅓ서 알게하는것도 존나 문제고 티월든지 지랄인지 들어가니까 안내문 띡 한개 있고 
존나 악플을 멈출수가 없음",2
2025-04-23 19:24:56,내 한 평생lg 쓰다가 skt로 갈아탔거늘 이렇게 실망만 주고... 증맬 실망했다.,0
2025-04-23 19:23:35,"선관위 해킹.. SKT 해킹..

퓨- 전-",72
2025-04-23 19:23:26,아놔 skt 10년넘은장기고객인데 이런통수를,0
2025-04-23 19:23:06,아뜨카라고. 우뜨카라고.skt시시시발...짜증나는 럼들아...,1
2025-04-23 19:22:44,"좀더 자세히 뭐라고 답변받았냐면,
SKT 유심 정보유출로 인한 피해규모는 아직 파악되지 않음. 유심보호서비스를 가입하는 건수로 피해규모를 추정할 지도 모름. 그러나 현재로서는 조치사항은 없음.
그러므로 알 수 없는 피해에 대한 유심 비용은 지원할 수 없음. 이었습니다.
※공익을 위하여 작성됨",8
2025-04-23 19:21:35,대리점 갔더니 유심에는 개인정보 없다고 굳이 안바꿔도 된다는데 이거 skt가 그짓말하는건지 그 대리점이 오리발인건지 정보가 잘못된건지..?,1
2025-04-23 19:21:33,나 skt쓰는데 잣댓다,2
2025-04-23 19:17:39,"skt ㅆㄱㅈ ㄹㅈㄷ네
아니 이 중요한 소식을 내가 트위터로 알아야 하나?
알아서 이용자들한테 문자를 돌리든 해야 될 거 아니야",1
2025-04-23 19:16:21,"skt가 무상 유심교환 해줘야하는 거 아님..? 
미친 것..",7
2025-04-23 19:16:21,skt 알뜰폰도 뭐 해야하나?ㅠ,0
2025-04-23 19:15:01,SKT 개빡치네 유출됐으면 문자라도 보내던가 트위터 아니였음 유출된지도 몰랐을거임;; 유심보호서비스랑 명의도용방지 다 하긴 했는데 진짜 고소미 먹이고 싶네,2
2025-04-23 19:14:34,"SKT 사용자들 유심까지 깡그리 해킹당했다는데 봐라.
내가 개인정보 관리를 못 해서가 아니라 기관과 회사에서 털리는 것임.

유심 보호 서비스 내밀면서 또 다달이 털어먹으려고?
통신사를 바꾸... 려니 전부 똑같은 등신이라서 바꿀 통신사가 없네?",5
2025-04-23 19:14:31,skt측의뻥카이면 바로죽이러갑니다,1
2025-04-23 19:14:08,"오랜만인데..
SKT 쓰시는분들 
유심보호서비스 신청하세요
그런데 이미 늦은거라
유심바꿔준다고 공지를바꿔라",1
2025-04-23 19:13:41,"폰바꿀 때 유심보호 그거 해지를 해야
새폰에 내 유심을 장착할 수 있을텐데
어쩌라는거임
skt ㅈㄴ 노답이야 내가 자급제로 폰을 사는게 아니라 기기변경만 할경우 요금선택권 아예 없어서 약정 끝나야 무료로 요금제변경가능해서 강제로 13만원짜리 쓰게하면서",0
2025-04-23 19:13:18,"[시선집중] 
“SKT 해킹 사고, 원인 분석만 277일 이상… 언론들, 과도한 불안감 조성 말아야”

&lt;김승주 고려대 정보보호대학원 교수>
-‘홈가입자 서버 시스템’ 해킹, 타 이통사 해킹 때보다 위험",0
